epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,2385.28,0.93907,0.53789,1.01971,0.95629,0.95398,0.95997,0.70747,0.92507,0.52148,1.00995,0.000891125,0.000891125,0.000891125
31,2463.25,0.92651,0.52898,1.01352,0.96148,0.95037,0.96329,0.71765,0.91797,0.50804,1.01211,0.00087875,0.00087875,0.00087875
32,2541.54,0.93443,0.5315,1.01746,0.94124,0.94405,0.95886,0.71352,0.91211,0.51986,1.00447,0.000866375,0.000866375,0.000866375
33,2620.4,0.92892,0.52645,1.00485,0.95699,0.95014,0.96203,0.71534,0.91217,0.51234,1.00483,0.000854,0.000854,0.000854
34,2699.29,0.92675,0.52536,1.01223,0.94484,0.95594,0.96332,0.71736,0.91087,0.50235,1.00772,0.000841625,0.000841625,0.000841625
35,2777.79,0.91989,0.52217,1.00871,0.96251,0.95774,0.96585,0.72255,0.90335,0.50105,1.00213,0.00082925,0.00082925,0.00082925
36,2856.52,0.91008,0.51036,1.00533,0.96511,0.95707,0.96365,0.71901,0.90126,0.48991,1.00722,0.000816875,0.000816875,0.000816875
37,2935.38,0.90118,0.50894,1.00268,0.96049,0.95513,0.96187,0.73637,0.88282,0.48362,0.99213,0.0008045,0.0008045,0.0008045
38,3014.74,0.90391,0.50103,1.00066,0.96194,0.94278,0.96176,0.71651,0.90727,0.49976,1.00616,0.000792125,0.000792125,0.000792125
39,3091.16,0.89355,0.50006,0.99488,0.96348,0.95564,0.96128,0.7232,0.9098,0.49119,0.99783,0.00077975,0.00077975,0.00077975
40,3167.31,0.91549,0.50363,1.00144,0.95984,0.96295,0.9669,0.72382,0.91021,0.48646,0.99776,0.000767375,0.000767375,0.000767375
41,3243.54,0.89631,0.49351,1.00022,0.96216,0.95614,0.9623,0.72658,0.89208,0.47712,0.99465,0.000755,0.000755,0.000755
42,3319.48,0.88686,0.49257,0.99647,0.96628,0.95582,0.965,0.72639,0.90451,0.48079,1.0016,0.000742625,0.000742625,0.000742625
43,3395.6,0.8867,0.4873,0.99403,0.95944,0.95272,0.96265,0.73432,0.88409,0.47482,0.99056,0.00073025,0.00073025,0.00073025
44,3474.14,0.8815,0.48707,0.99038,0.95853,0.95364,0.96528,0.72677,0.90753,0.47561,1.00581,0.000717875,0.000717875,0.000717875
45,3553.03,0.8987,0.48678,1.00369,0.96055,0.95648,0.96886,0.73138,0.8841,0.47195,0.99301,0.0007055,0.0007055,0.0007055
46,3632.37,0.88038,0.48263,0.98999,0.95809,0.96425,0.96619,0.73203,0.89201,0.47298,1.00824,0.000693125,0.000693125,0.000693125
47,3710.83,0.87027,0.4779,0.98543,0.95781,0.96378,0.9671,0.73446,0.88391,0.47149,0.97749,0.00068075,0.00068075,0.00068075
48,3789.74,0.87186,0.4762,0.98118,0.9613,0.95699,0.96596,0.73797,0.88122,0.46553,0.99191,0.000668375,0.000668375,0.000668375
49,3868.22,0.86708,0.46917,0.98697,0.96168,0.95298,0.96775,0.74261,0.86296,0.45826,0.98234,0.000656,0.000656,0.000656
50,3947.03,0.86916,0.46323,0.98157,0.96426,0.95063,0.96418,0.73367,0.89147,0.47271,0.98712,0.000643625,0.000643625,0.000643625
51,4025.95,0.86845,0.4688,0.98123,0.96384,0.95735,0.9689,0.74926,0.86763,0.45737,0.97936,0.00063125,0.00063125,0.00063125
52,4104.39,0.86233,0.46779,0.98184,0.96861,0.96174,0.9704,0.74575,0.86786,0.45689,0.99308,0.000618875,0.000618875,0.000618875
53,4182.92,0.84036,0.45933,0.97694,0.96381,0.95874,0.96585,0.73406,0.87275,0.45002,0.99029,0.0006065,0.0006065,0.0006065
54,4261.5,0.85706,0.45538,0.98333,0.96099,0.96371,0.9684,0.73893,0.87473,0.45656,0.98623,0.000594125,0.000594125,0.000594125
55,4338.45,0.84993,0.46444,0.98364,0.96762,0.95891,0.97062,0.7457,0.85923,0.44981,0.98561,0.00058175,0.00058175,0.00058175
56,4414.67,0.8493,0.46335,0.9873,0.96524,0.96175,0.97071,0.74759,0.85519,0.44169,0.98633,0.000569375,0.000569375,0.000569375
57,4490.89,0.84075,0.45473,0.98119,0.96518,0.96591,0.96982,0.74454,0.86185,0.44367,0.98506,0.000557,0.000557,0.000557
58,4566.98,0.83535,0.44956,0.97964,0.96009,0.95765,0.96803,0.74999,0.86648,0.44819,0.98341,0.000544625,0.000544625,0.000544625
59,4643.52,0.81981,0.4408,0.96989,0.9621,0.96524,0.96875,0.75036,0.85011,0.44354,0.98501,0.00053225,0.00053225,0.00053225
60,4721.42,0.85236,0.44953,0.98434,0.96979,0.9668,0.97198,0.74662,0.87171,0.44584,0.99057,0.000519875,0.000519875,0.000519875
61,4799.46,0.82883,0.44052,0.98049,0.96862,0.96014,0.97234,0.74643,0.87482,0.43701,0.99467,0.0005075,0.0005075,0.0005075
62,4877.24,0.82631,0.43994,0.97334,0.96129,0.96534,0.97039,0.74997,0.84472,0.43553,0.98125,0.000495125,0.000495125,0.000495125
63,4955.13,0.83044,0.43762,0.97488,0.96697,0.96693,0.97168,0.75144,0.87443,0.44136,0.98959,0.00048275,0.00048275,0.00048275
64,5032.86,0.82778,0.43378,0.97501,0.96266,0.95732,0.9667,0.74791,0.86845,0.43398,0.98518,0.000470375,0.000470375,0.000470375
65,5110.61,0.81406,0.42673,0.96675,0.96481,0.96174,0.96897,0.75548,0.83572,0.42968,0.97157,0.000458,0.000458,0.000458
66,5188.7,0.82316,0.4356,0.96819,0.9649,0.96153,0.96905,0.75029,0.86016,0.42528,0.97422,0.000445625,0.000445625,0.000445625
67,5266.78,0.83184,0.43886,0.97188,0.96547,0.96672,0.96889,0.75014,0.85738,0.42884,0.98732,0.00043325,0.00043325,0.00043325
68,5344.72,0.81202,0.42644,0.96602,0.96339,0.95909,0.96751,0.75274,0.85257,0.43218,0.98118,0.000420875,0.000420875,0.000420875
69,5422.45,0.81156,0.42876,0.96515,0.969,0.96027,0.96982,0.75658,0.84611,0.42104,0.97642,0.0004085,0.0004085,0.0004085
70,5500.41,0.81575,0.43427,0.96909,0.96366,0.96384,0.96614,0.75094,0.84812,0.42541,0.97615,0.000396125,0.000396125,0.000396125
71,5577.4,0.80697,0.41866,0.96657,0.96959,0.96289,0.97175,0.75542,0.85413,0.42643,0.97817,0.00038375,0.00038375,0.00038375
72,5653.83,0.80648,0.42604,0.96229,0.97299,0.96356,0.97135,0.7557,0.85501,0.42318,0.98106,0.000371375,0.000371375,0.000371375
73,5730.27,0.80616,0.42199,0.96162,0.96918,0.95899,0.96863,0.75656,0.8447,0.41768,0.97144,0.000359,0.000359,0.000359
74,5806.78,0.79651,0.41648,0.96171,0.971,0.96195,0.97082,0.75746,0.84115,0.41772,0.96862,0.000346625,0.000346625,0.000346625
75,5883.4,0.80164,0.41801,0.96318,0.97067,0.96196,0.97023,0.75529,0.85441,0.41498,0.97499,0.00033425,0.00033425,0.00033425
76,5959.55,0.79477,0.41268,0.95702,0.96949,0.96595,0.97158,0.75767,0.85272,0.41615,0.98369,0.000321875,0.000321875,0.000321875
77,6037.49,0.792,0.41253,0.96301,0.96015,0.97,0.96818,0.75714,0.84626,0.40935,0.97967,0.0003095,0.0003095,0.0003095
78,6115.82,0.79606,0.41125,0.96394,0.96827,0.97093,0.96915,0.75536,0.84998,0.41421,0.97292,0.000297125,0.000297125,0.000297125
79,6193.65,0.78856,0.41187,0.95622,0.97008,0.96812,0.96812,0.75803,0.83721,0.41033,0.97552,0.00028475,0.00028475,0.00028475
80,6271.68,0.78085,0.40633,0.95491,0.96878,0.96211,0.97146,0.76039,0.84231,0.40612,0.98118,0.000272375,0.000272375,0.000272375
81,6350.02,0.79369,0.40975,0.95792,0.96564,0.96918,0.97008,0.76028,0.83842,0.41151,0.97425,0.00026,0.00026,0.00026
82,6428.23,0.77792,0.40497,0.94901,0.97047,0.96544,0.97201,0.75896,0.84174,0.40831,0.97635,0.000247625,0.000247625,0.000247625
83,6506.49,0.78558,0.40733,0.95318,0.96426,0.9682,0.96886,0.76097,0.82505,0.40426,0.97204,0.00023525,0.00023525,0.00023525
84,6584.64,0.77553,0.40031,0.95529,0.97195,0.96881,0.97183,0.76105,0.83242,0.40302,0.96977,0.000222875,0.000222875,0.000222875
85,6663.88,0.77922,0.40163,0.95272,0.96327,0.96149,0.96854,0.75689,0.83596,0.41002,0.97007,0.0002105,0.0002105,0.0002105
86,6742.7,0.76815,0.39727,0.94743,0.97331,0.96494,0.96977,0.7615,0.83223,0.40674,0.96698,0.000198125,0.000198125,0.000198125
87,6820.61,0.77667,0.40049,0.95856,0.97112,0.96339,0.97066,0.76561,0.82215,0.40218,0.96629,0.00018575,0.00018575,0.00018575
88,6898.05,0.75799,0.3897,0.945,0.96576,0.96194,0.97113,0.76289,0.8269,0.40292,0.96146,0.000173375,0.000173375,0.000173375
89,6974.48,0.75709,0.39315,0.94541,0.96917,0.97095,0.97192,0.76473,0.8277,0.40168,0.96573,0.000161,0.000161,0.000161
90,7050.75,0.76501,0.3919,0.95012,0.96833,0.97009,0.97121,0.7634,0.83262,0.40166,0.96676,0.000148625,0.000148625,0.000148625
91,7125.71,0.74984,0.36882,0.92493,0.97041,0.96614,0.96913,0.75253,0.83478,0.40854,0.9781,0.00013625,0.00013625,0.00013625
92,7201.98,0.74006,0.36069,0.92673,0.97306,0.96498,0.97024,0.76091,0.82558,0.40381,0.97036,0.000123875,0.000123875,0.000123875
93,7278.44,0.73435,0.35695,0.92016,0.97225,0.96995,0.97518,0.76531,0.82476,0.39945,0.97057,0.0001115,0.0001115,0.0001115
94,7354.81,0.73659,0.3585,0.92205,0.97244,0.97274,0.97196,0.76513,0.8245,0.39972,0.96989,9.9125e-05,9.9125e-05,9.9125e-05
95,7431.55,0.72665,0.35379,0.92485,0.96903,0.9669,0.97355,0.76572,0.8218,0.3995,0.97019,8.675e-05,8.675e-05,8.675e-05
96,7509.5,0.7257,0.35141,0.92636,0.97415,0.973,0.97431,0.7674,0.81683,0.39974,0.96802,7.4375e-05,7.4375e-05,7.4375e-05
97,7591.46,0.72265,0.34953,0.9213,0.97444,0.97083,0.97173,0.76634,0.8153,0.39675,0.97088,6.2e-05,6.2e-05,6.2e-05
98,7669.44,0.71758,0.34616,0.91689,0.97495,0.96995,0.97167,0.77049,0.81457,0.39521,0.96901,4.9625e-05,4.9625e-05,4.9625e-05
99,7747.53,0.71764,0.34743,0.91609,0.97314,0.97123,0.97243,0.76832,0.81109,0.39429,0.96737,3.725e-05,3.725e-05,3.725e-05
100,7826.49,0.71388,0.34507,0.91879,0.97209,0.97185,0.97247,0.76913,0.80866,0.39446,0.96441,2.4875e-05,2.4875e-05,2.4875e-05
